ANO,MES,CODIGO DEPARTAMENTO,DEPARTAMENTO,CODIGO MUNICIPIO,MUNICIPIO,GRUPO POBLACIONAL,BIOLOGICO,META,DOSIS APLICADAS,COBERTURA,DOSIS APLICADAS ACUMULADAS,COBERTURA ACUMULADA
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76823,TORO,CINCO AÑOS,DPT 2da ref,153,20,13.07,122,79.74
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76823,TORO,CINCO AÑOS,VARICELA ref.,153,20,13.07,120,78.43
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76823,TORO,GESTANTES,TdaP ACELULAR GESTANTES,107,9,8.42,82,76.64
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76823,TORO,VPH,VPH 1ra,124,11,8.87,68,54.84
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76823,TORO,VPH,VPH 2da,124,6,4.84,35,28.23
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76828,TRUJILLO,RECIEN NACIDO,BCG,198,1,0.51,7,3.54
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76828,TRUJILLO,RECIEN NACIDO,HEPATITIS B,198,1,0.50,6,3.03
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76828,TRUJILLO,DOS MESES,POLIO 1ra,198,7,3.53,117,59.09
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76828,TRUJILLO,CUATRO MESES,POLIO 2da,198,11,5.55,127,64.14
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76828,TRUJILLO,SEIS MESES,POLIO 3ra,198,15,7.58,132,66.67
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76828,TRUJILLO,DOS MESES,PENTA 1ra,198,7,3.53,117,59.09
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76828,TRUJILLO,CUATRO MESES,PENTA 2da,198,11,5.55,127,64.14
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76828,TRUJILLO,SEIS MESES,PENTA 3ra,198,15,7.58,132,66.67
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76828,TRUJILLO,DOS MESES,ROTAVIRUS 1ra,198,7,3.53,113,57.07
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76828,TRUJILLO,CUATRO MESES,ROTAVIRUS 2da,198,11,5.56,124,62.63
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76828,TRUJILLO,DOS MESES,NEUMOCOCO 1ra,198,7,3.53,117,59.09
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76828,TRUJILLO,CUATRO MESES,NEUMOCOCO 2da,198,11,5.55,127,64.14
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76828,TRUJILLO,UN AÑO,TRIPLE VIRAL,215,17,7.91,141,65.58
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76828,TRUJILLO,UN AÑO,HEPATITIS A,215,17,7.91,141,65.58
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76828,TRUJILLO,UN AÑO,VARICELA,215,27,12.56,139,64.65
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76828,TRUJILLO,UN AÑO,NEUMOCOCO ref,215,17,7.91,139,64.65
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76828,TRUJILLO,DIECIOCHO MESES,FIEBRE AMARILLA,215,19,8.84,154,71.63
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76828,TRUJILLO,DIECIOCHO MESES,POLIO 1ra ref,215,20,9.30,152,70.70
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76828,TRUJILLO,DIECIOCHO MESES,PENTA 1era ref,215,20,9.30,152,70.70
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76828,TRUJILLO,DIECIOCHO MESES,TRIPLE VIRAL ref 18 meses,215,20,9.30,178,82.79
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76828,TRUJILLO,CINCO AÑOS,POLIO 2da ref,229,21,9.17,191,83.41
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76828,TRUJILLO,CINCO AÑOS,DPT 2da ref,229,21,9.17,191,83.41
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76828,TRUJILLO,CINCO AÑOS,VARICELA ref.,229,27,11.79,189,82.53
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76828,TRUJILLO,GESTANTES,TdaP ACELULAR GESTANTES,198,11,5.56,105,53.03
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76828,TRUJILLO,VPH,VPH 1ra,164,15,9.15,61,37.20
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76828,TRUJILLO,VPH,VPH 2da,164,3,1.83,31,18.90
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76834,TULUÁ,RECIEN NACIDO,BCG,1946,155,7.96,1452,74.61
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76834,TULUÁ,RECIEN NACIDO,HEPATITIS B,1946,156,8.02,1449,74.46
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76834,TULUÁ,DOS MESES,POLIO 1ra,1946,137,7.04,1185,60.89
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76834,TULUÁ,CUATRO MESES,POLIO 2da,1946,121,6.22,1223,62.85
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76834,TULUÁ,SEIS MESES,POLIO 3ra,1946,92,4.73,1194,61.36
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76834,TULUÁ,DOS MESES,PENTA 1ra,1946,137,7.04,1187,61.00
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76834,TULUÁ,CUATRO MESES,PENTA 2da,1946,121,6.22,1224,62.90
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76834,TULUÁ,SEIS MESES,PENTA 3ra,1946,92,4.73,1194,61.36
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76834,TULUÁ,DOS MESES,ROTAVIRUS 1ra,1946,134,6.89,1161,59.66
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76834,TULUÁ,CUATRO MESES,ROTAVIRUS 2da,1946,116,5.96,1191,61.20
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76834,TULUÁ,DOS MESES,NEUMOCOCO 1ra,1946,135,6.93,1191,61.20
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76834,TULUÁ,CUATRO MESES,NEUMOCOCO 2da,1946,118,6.06,1218,62.59
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76834,TULUÁ,UN AÑO,TRIPLE VIRAL,1975,139,7.04,1278,64.71
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76834,TULUÁ,UN AÑO,HEPATITIS A,1975,140,7.09,1285,65.06
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76834,TULUÁ,UN AÑO,VARICELA,1975,189,9.57,1220,61.77
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76834,TULUÁ,UN AÑO,NEUMOCOCO ref,1975,138,6.99,1277,64.66
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76834,TULUÁ,DIECIOCHO MESES,FIEBRE AMARILLA,1975,117,5.92,1224,61.97
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76834,TULUÁ,DIECIOCHO MESES,POLIO 1ra ref,1975,119,6.03,1243,62.94
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76834,TULUÁ,DIECIOCHO MESES,PENTA 1era ref,1975,119,6.03,1248,63.19
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76834,TULUÁ,DIECIOCHO MESES,TRIPLE VIRAL ref 18 meses,1975,119,6.03,1280,64.81
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76834,TULUÁ,CINCO AÑOS,POLIO 2da ref,2327,188,8.08,1634,70.22
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76834,TULUÁ,CINCO AÑOS,DPT 2da ref,2327,188,8.07,1619,69.57
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76834,TULUÁ,CINCO AÑOS,VARICELA ref.,2327,228,9.80,1503,64.59
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76834,TULUÁ,GESTANTES,TdaP ACELULAR GESTANTES,1946,89,4.57,1275,65.52
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76834,TULUÁ,VPH,VPH 1ra,1669,77,4.61,453,27.14
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76834,TULUÁ,VPH,VPH 2da,1669,9,0.54,116,6.95
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76845,ULLOA,RECIEN NACIDO,BCG,40,0,0.00,0,0.00
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76845,ULLOA,RECIEN NACIDO,HEPATITIS B,40,0,0.00,0,0.00
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76845,ULLOA,DOS MESES,POLIO 1ra,40,2,5.00,9,22.50
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76845,ULLOA,CUATRO MESES,POLIO 2da,40,1,2.50,15,37.50
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76845,ULLOA,SEIS MESES,POLIO 3ra,40,0,0.00,14,35.00
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76845,ULLOA,DOS MESES,PENTA 1ra,40,2,5.00,9,22.50
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76845,ULLOA,CUATRO MESES,PENTA 2da,40,1,2.50,15,37.50
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76845,ULLOA,SEIS MESES,PENTA 3ra,40,0,0.00,14,35.00
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76845,ULLOA,DOS MESES,ROTAVIRUS 1ra,40,2,5.00,9,22.50
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76845,ULLOA,CUATRO MESES,ROTAVIRUS 2da,40,1,2.50,14,35.00
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76845,ULLOA,DOS MESES,NEUMOCOCO 1ra,40,2,5.00,10,25.00
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76845,ULLOA,CUATRO MESES,NEUMOCOCO 2da,40,1,2.50,14,35.00
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76845,ULLOA,UN AÑO,TRIPLE VIRAL,40,4,10.00,29,72.50
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76845,ULLOA,UN AÑO,HEPATITIS A,40,4,10.00,29,72.50
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76845,ULLOA,UN AÑO,VARICELA,40,4,10.00,29,72.50
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76845,ULLOA,UN AÑO,NEUMOCOCO ref,40,4,10.00,29,72.50
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76845,ULLOA,DIECIOCHO MESES,FIEBRE AMARILLA,40,4,10.00,31,77.50
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76845,ULLOA,DIECIOCHO MESES,POLIO 1ra ref,40,4,10.00,30,75.00
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76845,ULLOA,DIECIOCHO MESES,PENTA 1era ref,40,4,10.00,30,75.00
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76845,ULLOA,DIECIOCHO MESES,TRIPLE VIRAL ref 18 meses,40,4,10.00,35,87.50
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76845,ULLOA,CINCO AÑOS,POLIO 2da ref,51,2,3.92,31,60.78
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76845,ULLOA,CINCO AÑOS,DPT 2da ref,51,2,3.92,31,60.78
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76845,ULLOA,CINCO AÑOS,VARICELA ref.,51,2,3.92,31,60.78
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76845,ULLOA,GESTANTES,TdaP ACELULAR GESTANTES,40,3,7.50,14,35.00
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76845,ULLOA,VPH,VPH 1ra,41,0,0.00,10,24.39
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76845,ULLOA,VPH,VPH 2da,41,0,0.00,5,12.20
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76863,VERSALLES,RECIEN NACIDO,BCG,71,0,0.00,10,14.08
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76863,VERSALLES,RECIEN NACIDO,HEPATITIS B,71,0,0.00,9,12.68
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76863,VERSALLES,DOS MESES,POLIO 1ra,71,9,12.68,46,64.79
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76863,VERSALLES,CUATRO MESES,POLIO 2da,71,4,5.64,46,64.79
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76863,VERSALLES,SEIS MESES,POLIO 3ra,71,6,8.45,57,80.28
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76863,VERSALLES,DOS MESES,PENTA 1ra,71,9,12.68,46,64.79
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76863,VERSALLES,CUATRO MESES,PENTA 2da,71,4,5.64,46,64.79
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76863,VERSALLES,SEIS MESES,PENTA 3ra,71,6,8.45,57,80.28
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76863,VERSALLES,DOS MESES,ROTAVIRUS 1ra,71,9,12.68,46,64.79
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76863,VERSALLES,CUATRO MESES,ROTAVIRUS 2da,71,4,5.64,46,64.79
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76863,VERSALLES,DOS MESES,NEUMOCOCO 1ra,71,9,12.68,46,64.79
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76863,VERSALLES,CUATRO MESES,NEUMOCOCO 2da,71,4,5.64,46,64.79
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76863,VERSALLES,UN AÑO,TRIPLE VIRAL,76,12,15.79,53,69.74
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76863,VERSALLES,UN AÑO,HEPATITIS A,76,12,15.79,54,71.05
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76863,VERSALLES,UN AÑO,VARICELA,76,12,15.79,53,69.74
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76863,VERSALLES,UN AÑO,NEUMOCOCO ref,76,12,15.79,54,71.05
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76863,VERSALLES,DIECIOCHO MESES,FIEBRE AMARILLA,76,10,13.16,67,88.16
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76863,VERSALLES,DIECIOCHO MESES,POLIO 1ra ref,76,10,13.16,67,88.16
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76863,VERSALLES,DIECIOCHO MESES,PENTA 1era ref,76,10,13.16,67,88.16
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76863,VERSALLES,DIECIOCHO MESES,TRIPLE VIRAL ref 18 meses,76,0,0.00,57,75.00
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76863,VERSALLES,CINCO AÑOS,POLIO 2da ref,94,7,7.45,65,69.15
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76863,VERSALLES,CINCO AÑOS,DPT 2da ref,94,7,7.45,65,69.15
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76863,VERSALLES,CINCO AÑOS,VARICELA ref.,94,7,7.45,64,68.09
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76863,VERSALLES,GESTANTES,TdaP ACELULAR GESTANTES,71,3,4.23,52,73.24
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76863,VERSALLES,VPH,VPH 1ra,54,16,29.63,46,85.19
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76863,VERSALLES,VPH,VPH 2da,54,0,0.00,12,22.22
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76869,VIJES,RECIEN NACIDO,BCG,105,1,0.95,5,4.76
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76869,VIJES,RECIEN NACIDO,HEPATITIS B,105,1,0.95,2,1.90
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76869,VIJES,DOS MESES,POLIO 1ra,105,7,6.67,74,70.48
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76869,VIJES,CUATRO MESES,POLIO 2da,105,3,2.86,61,58.10
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76869,VIJES,SEIS MESES,POLIO 3ra,105,12,11.43,63,60.00
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76869,VIJES,DOS MESES,PENTA 1ra,105,7,6.67,74,70.48
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76869,VIJES,CUATRO MESES,PENTA 2da,105,3,2.86,61,58.10
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76869,VIJES,SEIS MESES,PENTA 3ra,105,12,11.43,63,60.00
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76869,VIJES,DOS MESES,ROTAVIRUS 1ra,105,7,6.67,74,70.48
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76869,VIJES,CUATRO MESES,ROTAVIRUS 2da,105,3,2.86,61,58.10
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76869,VIJES,DOS MESES,NEUMOCOCO 1ra,105,7,6.67,74,70.48
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76869,VIJES,CUATRO MESES,NEUMOCOCO 2da,105,3,2.86,61,58.10
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76869,VIJES,UN AÑO,TRIPLE VIRAL,119,5,4.20,85,71.43
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76869,VIJES,UN AÑO,HEPATITIS A,119,5,4.20,85,71.43
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76869,VIJES,UN AÑO,VARICELA,119,8,6.72,84,70.59
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76869,VIJES,UN AÑO,NEUMOCOCO ref,119,5,4.20,86,72.27
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76869,VIJES,DIECIOCHO MESES,FIEBRE AMARILLA,119,9,7.56,74,62.18
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76869,VIJES,DIECIOCHO MESES,POLIO 1ra ref,119,9,7.56,74,62.18
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76869,VIJES,DIECIOCHO MESES,PENTA 1era ref,119,9,7.56,72,60.50
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76869,VIJES,DIECIOCHO MESES,TRIPLE VIRAL ref 18 meses,119,9,7.57,76,63.87
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76869,VIJES,CINCO AÑOS,POLIO 2da ref,137,14,10.22,111,81.02
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76869,VIJES,CINCO AÑOS,DPT 2da ref,137,14,10.22,111,81.02
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76869,VIJES,CINCO AÑOS,VARICELA ref.,137,23,16.79,108,78.83
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76869,VIJES,GESTANTES,TdaP ACELULAR GESTANTES,105,10,9.53,82,78.10
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76869,VIJES,VPH,VPH 1ra,94,13,13.83,57,60.64
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76869,VIJES,VPH,VPH 2da,94,13,13.82,30,31.91
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76890,YOTOCO,RECIEN NACIDO,BCG,148,0,0.00,3,2.03
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76890,YOTOCO,RECIEN NACIDO,HEPATITIS B,148,0,0.00,3,2.03
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76890,YOTOCO,DOS MESES,POLIO 1ra,148,11,7.43,92,62.16
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76890,YOTOCO,CUATRO MESES,POLIO 2da,148,7,4.73,105,70.95
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76890,YOTOCO,SEIS MESES,POLIO 3ra,148,14,9.46,111,75.00
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76890,YOTOCO,DOS MESES,PENTA 1ra,148,11,7.43,92,62.16
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76890,YOTOCO,CUATRO MESES,PENTA 2da,148,7,4.73,105,70.95
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76890,YOTOCO,SEIS MESES,PENTA 3ra,148,14,9.46,111,75.00
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76890,YOTOCO,DOS MESES,ROTAVIRUS 1ra,148,10,6.76,91,61.49
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76890,YOTOCO,CUATRO MESES,ROTAVIRUS 2da,148,7,4.73,104,70.27
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76890,YOTOCO,DOS MESES,NEUMOCOCO 1ra,148,11,7.43,92,62.16
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76890,YOTOCO,CUATRO MESES,NEUMOCOCO 2da,148,7,4.73,104,70.27
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76890,YOTOCO,UN AÑO,TRIPLE VIRAL,153,18,11.76,90,58.82
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76890,YOTOCO,UN AÑO,HEPATITIS A,153,18,11.76,90,58.82
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76890,YOTOCO,UN AÑO,VARICELA,153,18,11.76,90,58.82
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76890,YOTOCO,UN AÑO,NEUMOCOCO ref,153,18,11.77,88,57.52
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76890,YOTOCO,DIECIOCHO MESES,FIEBRE AMARILLA,153,8,5.23,102,66.67
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76890,YOTOCO,DIECIOCHO MESES,POLIO 1ra ref,153,6,3.93,99,64.71
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76890,YOTOCO,DIECIOCHO MESES,PENTA 1era ref,153,7,4.57,101,66.01
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76890,YOTOCO,DIECIOCHO MESES,TRIPLE VIRAL ref 18 meses,153,8,5.22,118,77.12
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76890,YOTOCO,CINCO AÑOS,POLIO 2da ref,162,13,8.02,116,71.60
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76890,YOTOCO,CINCO AÑOS,DPT 2da ref,162,13,8.02,116,71.60
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76890,YOTOCO,CINCO AÑOS,VARICELA ref.,162,13,8.03,115,70.99
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76890,YOTOCO,GESTANTES,TdaP ACELULAR GESTANTES,148,4,2.71,75,50.68
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76890,YOTOCO,VPH,VPH 1ra,126,6,4.76,41,32.54
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76890,YOTOCO,VPH,VPH 2da,126,0,0.00,10,7.94
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76892,YUMBO,RECIEN NACIDO,BCG,1044,6,0.57,38,3.64
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76892,YUMBO,RECIEN NACIDO,HEPATITIS B,1044,5,0.47,25,2.39
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76892,YUMBO,DOS MESES,POLIO 1ra,1044,65,6.22,673,64.46
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76892,YUMBO,CUATRO MESES,POLIO 2da,1044,60,5.74,680,65.13
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76892,YUMBO,SEIS MESES,POLIO 3ra,1044,53,5.07,642,61.49
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76892,YUMBO,DOS MESES,PENTA 1ra,1044,65,6.23,672,64.37
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76892,YUMBO,CUATRO MESES,PENTA 2da,1044,60,5.75,682,65.33
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76892,YUMBO,SEIS MESES,PENTA 3ra,1044,53,5.08,643,61.59
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76892,YUMBO,DOS MESES,ROTAVIRUS 1ra,1044,64,6.13,647,61.97
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76892,YUMBO,CUATRO MESES,ROTAVIRUS 2da,1044,60,5.74,661,63.31
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76892,YUMBO,DOS MESES,NEUMOCOCO 1ra,1044,65,6.22,678,64.94
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76892,YUMBO,CUATRO MESES,NEUMOCOCO 2da,1044,60,5.74,678,64.94
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76892,YUMBO,UN AÑO,TRIPLE VIRAL,1075,79,7.35,710,66.05
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76892,YUMBO,UN AÑO,HEPATITIS A,1075,83,7.72,719,66.88
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76892,YUMBO,UN AÑO,VARICELA,1075,133,12.37,717,66.70
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76892,YUMBO,UN AÑO,NEUMOCOCO ref,1075,80,7.44,715,66.51
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76892,YUMBO,DIECIOCHO MESES,FIEBRE AMARILLA,1075,66,6.14,691,64.28
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76892,YUMBO,DIECIOCHO MESES,POLIO 1ra ref,1075,65,6.05,690,64.19
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76892,YUMBO,DIECIOCHO MESES,PENTA 1era ref,1075,65,6.04,689,64.09
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76892,YUMBO,DIECIOCHO MESES,TRIPLE VIRAL ref 18 meses,1075,66,6.14,732,68.09
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76892,YUMBO,CINCO AÑOS,POLIO 2da ref,1175,103,8.77,830,70.64
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76892,YUMBO,CINCO AÑOS,DPT 2da ref,1175,99,8.42,782,66.55
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76892,YUMBO,CINCO AÑOS,VARICELA ref.,1175,120,10.21,703,59.83
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76892,YUMBO,GESTANTES,TdaP ACELULAR GESTANTES,1044,58,5.56,561,53.74
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76892,YUMBO,VPH,VPH 1ra,865,30,3.47,243,28.09
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76892,YUMBO,VPH,VPH 2da,865,6,0.69,63,7.28
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76895,ZARZAL,RECIEN NACIDO,BCG,388,30,7.73,234,60.31
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76895,ZARZAL,RECIEN NACIDO,HEPATITIS B,388,30,7.73,232,59.79
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76895,ZARZAL,DOS MESES,POLIO 1ra,388,31,7.99,260,67.01
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76895,ZARZAL,CUATRO MESES,POLIO 2da,388,26,6.70,269,69.33
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76895,ZARZAL,SEIS MESES,POLIO 3ra,388,39,10.05,264,68.04
2023,SEPTIEMBRE,76,VALLE DEL CAUCA,76895,ZARZAL,DOS MESES,PENTA 1ra,388,31,7.99,260,67.01
